datetime,epoch,product,thing,product_id,const,sales,trend
2019-01-01 06:50:00,1546325400,C,4,1.8648553234220289,A,7.155675192969627,0.22577035043033325
2019-01-01 06:55:00,1546325700,D,5,3.7322512915999146,A,7.2429395245912085,0.22852364738680075
2019-01-01 07:00:00,1546326000,A,A,3.4626591326882776,A,7.33020385621279,0.23127694434326823
2019-01-01 07:05:00,1546326300,D,1,2.3743051624847977,A,7.41746818783437,0.2340302412997357
2019-01-01 07:10:00,1546326600,C,5,2.1001936629978073,A,7.504732519455951,0.23678353825620319
2019-01-01 07:15:00,1546326900,A,4,3.51290905409871,A,7.591996851077532,0.23953683521267066
2019-01-01 07:20:00,1546327200,B,C,3.2800728522181104,A,7.679261182699113,0.24229013216913814
2019-01-01 07:25:00,1546327500,C,A,1.0453348853749331,A,7.766525514320693,0.24504342912560562
2019-01-01 07:30:00,1546327800,B,1,1.5468302967183019,A,7.853789845942274,0.2477967260820731
2019-01-01 07:35:00,1546328100,D,A,1.0986897097740829,A,7.9410541775638555,0.25055002303854057
2019-01-01 07:40:00,1546328400,A,B,3.707457805785846,A,8.028318509185436,0.25330331999500805
2019-01-01 07:45:00,1546328700,B,3,1.378384599497544,A,8.115582840807017,0.2560566169514755
2019-01-01 07:50:00,1546329000,C,1,1.4956630751631605,A,8.202847172428598,0.258809913907943
2019-01-01 07:55:00,1546329300,B,2,1.4540784087867178,A,8.290111504050179,0.2615632108644105
2019-01-01 08:00:00,1546329600,D,2,3.206982894878705,A,8.37737583567176,0.26431650782087796
2019-01-01 08:05:00,1546329900,D,3,1.4833049663911462,A,8.46464016729334,0.26706980477734543
2019-01-01 08:10:00,1546330200,A,1,3.980258393365394,A,8.55190449891492,0.2698231017338129
2019-01-01 08:15:00,1546330500,C,C,2.9159727140799436,A,8.639168830536502,0.2725763986902804
2019-01-01 08:20:00,1546330800,A,4,1.9091448795654398,A,8.726433162158083,0.27532969564674786
2019-01-01 08:25:00,1546331100,D,5,1.8543341327992662,A,8.813697493779664,0.27808299260321534
2019-01-01 08:30:00,1546331400,D,C,1.793604520263955,A,8.900961825401245,0.2808362895596828
2019-01-01 08:35:00,1546331700,B,4,1.647318097914048,A,8.988226157022826,0.2835895865161503
2019-01-01 08:40:00,1546332000,B,1,2.676450160146396,A,9.075490488644405,0.28634288347261777
2019-01-01 08:45:00,1546332300,B,1,2.7034219105495607,A,9.162754820265986,0.28909618042908525
2019-01-01 08:50:00,1546332600,D,4,2.6887732922679817,A,9.250019151887567,0.2918494773855528
2019-01-01 08:55:00,1546332900,D,3,3.59794642041238,A,9.337283483509148,0.29460277434202026
2019-01-01 09:00:00,1546333200,B,5,3.166916603842145,A,9.42454781513073,0.29735607129848773
2019-01-01 09:05:00,1546333500,A,A,1.9250138728146227,A,9.51181214675231,0.3001093682549552
2019-01-01 09:10:00,1546333800,A,B,3.2058080249066285,A,9.59907647837389,0.3028626652114227
2019-01-01 09:15:00,1546334100,C,2,2.526645018486147,A,9.686340809995471,0.30561596216789017
2019-01-01 09:20:00,1546334400,C,B,1.5611382442285366,A,9.773605141617052,0.30836925912435764
2019-01-01 09:25:00,1546334700,D,3,2.989123240823344,A,9.860869473238633,0.3111225560808251
2019-01-01 09:30:00,1546335000,A,B,1.564659988960734,A,9.948133804860214,0.3138758530372926
2019-01-01 09:35:00,1546335300,A,A,1.729680443897144,A,10.035398136481795,0.3166291499937601
2019-01-01 09:40:00,1546335600,A,C,2.466460852242757,A,10.122662468103377,0.31938244695022755
2019-01-01 09:45:00,1546335900,D,4,2.6468831193836824,A,10.209926799724956,0.322135743906695
2019-01-01 09:50:00,1546336200,A,C,3.6088430619613647,A,10.297191131346537,0.3248890408631625
2019-01-01 09:55:00,1546336500,A,3,2.0243236008539,A,10.384455462968118,0.32764233781963
2019-01-01 10:00:00,1546336800,A,3,1.6338617890269842,A,10.4717197945897,0.33039563477609746
2019-01-01 10:05:00,1546337100,A,4,1.4145101434076661,A,10.55898412621128,0.33314893173256493
2019-01-01 10:10:00,1546337400,A,A,1.443729844746727,A,10.646248457832861,0.3359022286890324
2019-01-01 10:15:00,1546337700,B,1,3.9898747513219206,A,10.733512789454442,0.3386555256454999
2019-01-01 10:20:00,1546338000,D,B,3.2442929349998,A,10.820777121076022,0.34140882260196737
2019-01-01 10:25:00,1546338300,B,1,2.771679336959471,A,10.908041452697603,0.34416211955843484
2019-01-01 10:30:00,1546338600,B,5,1.4694300131431677,A,10.995305784319184,0.3469154165149023
2019-01-01 10:35:00,1546338900,D,5,2.947256914811549,A,11.082570115940765,0.3496687134713698
2019-01-01 10:40:00,1546339200,A,C,2.11897767888642,A,11.169834447562346,0.3524220104278373
2019-01-01 10:45:00,1546339500,D,5,3.5873719834095477,A,11.257098779183927,0.35517530738430475
2019-01-01 10:50:00,1546339800,D,1,2.4220753502373875,A,11.344363110805507,0.3579286043407722
2019-01-01 10:55:00,1546340100,D,4,3.193259930997535,A,11.431627442427088,0.3606819012972397
2019-01-01 11:00:00,1546340400,C,2,3.4299812419493985,A,11.518891774048669,0.3634351982537072
2019-01-01 11:05:00,1546340700,D,1,1.204336124218945,A,11.60615610567025,0.36618849521017466
2019-01-01 11:10:00,1546341000,C,5,1.413935571566392,A,11.693420437291831,0.36894179216664214
2019-01-01 11:15:00,1546341300,C,A,3.9684923063928643,A,11.780684768913412,0.3716950891231096
2019-01-01 11:20:00,1546341600,A,4,2.844162198756644,A,11.867949100534993,0.37444838607957714
2019-01-01 11:25:00,1546341900,C,A,1.1536060468402458,A,11.955213432156572,0.3772016830360446
2019-01-01 11:30:00,1546342200,B,4,3.16319429861191,A,12.042477763778153,0.3799549799925121
2019-01-01 11:35:00,1546342500,D,A,2.383667245420182,A,12.129742095399735,0.3827082769489796
2019-01-01 11:40:00,1546342800,B,C,2.0345730428355067,A,12.217006427021316,0.38546157390544705
2019-01-01 11:45:00,1546343100,D,A,2.2115420395922576,A,12.304270758642897,0.38821487086191453
2019-01-01 11:50:00,1546343400,A,A,1.9383511525977049,A,12.391535090264478,0.390968167818382
2019-01-01 11:55:00,1546343700,C,A,3.5656664938748768,A,12.478799421886057,0.3937214647748495
2019-01-01 12:00:00,1546344000,B,1,1.8907071239093134,A,12.566063753507638,0.39647476173131696
2019-01-01 12:05:00,1546344300,D,A,3.493193511937936,A,12.65332808512922,0.39922805868778444
2019-01-01 12:10:00,1546344600,B,4,1.497176717445916,A,12.7405924167508,0.4019813556442519
2019-01-01 12:15:00,1546344900,C,3,3.760800861168708,A,12.827856748372382,0.4047346526007194
2019-01-01 12:20:00,1546345200,A,3,1.1575769149414732,A,12.915121079993963,0.40748794955718687
2019-01-01 12:25:00,1546345500,D,2,3.9736306795827647,A,13.002385411615544,0.41024124651365435
2019-01-01 12:30:00,1546345800,D,C,2.1343786621671774,A,13.089649743237123,0.4129945434701218
2019-01-01 12:35:00,1546346100,D,5,1.658963279019701,A,13.176914074858704,0.4157478404265893
2019-01-01 12:40:00,1546346400,B,4,2.9523984802057965,A,13.264178406480285,0.4185011373830568
2019-01-01 12:45:00,1546346700,A,4,3.6780457508470725,A,13.351442738101866,0.42125443433952425
2019-01-01 12:50:00,1546347000,D,C,3.8545227421597366,A,13.438707069723447,0.42400773129599173
2019-01-01 12:55:00,1546347300,C,A,2.3533555115265834,A,13.525971401345029,0.4267610282524592
2019-01-01 13:00:00,1546347600,A,B,3.8049067187426204,A,13.61323573296661,0.4295143252089267
2019-01-01 13:05:00,1546347900,C,4,2.396537989345766,A,13.700500064588189,0.43226762216539416
2019-01-01 13:10:00,1546348200,D,A,1.7585845085147502,A,13.78776439620977,0.43502091912186164
2019-01-01 13:15:00,1546348500,D,5,2.3324511492914946,A,13.875028727831351,0.4377742160783291
2019-01-01 13:20:00,1546348800,D,4,3.1178392484315527,A,13.962293059452932,0.4405275130347966
2019-01-01 13:25:00,1546349100,A,A,1.2664919045910557,A,14.049557391074513,0.44328080999126407
2019-01-01 13:30:00,1546349400,C,B,2.405410482100339,A,14.136821722696094,0.44603410694773155
2019-01-01 13:35:00,1546349700,C,3,3.571527420816447,A,14.224086054317674,0.448787403904199
2019-01-01 13:40:00,1546350000,D,A,1.1557421856391157,A,14.311350385939255,0.4515407008606665
2019-01-01 13:45:00,1546350300,D,B,2.7480856062987535,A,14.398614717560836,0.454293997817134
2019-01-01 13:50:00,1546350600,A,2,2.3207043544421895,A,14.485879049182417,0.4570472947736015
2019-01-01 13:55:00,1546350900,D,5,1.47825328703532,A,14.573143380803998,0.459800591730069
2019-01-01 14:00:00,1546351200,C,5,1.4317881861440198,A,14.66040771242558,0.46255388868653646
2019-01-01 14:05:00,1546351500,C,4,3.466054280786241,A,14.74767204404716,0.46530718564300394
2019-01-01 14:10:00,1546351800,D,1,1.0828239998645999,A,14.83493637566874,0.4680604825994714
2019-01-01 14:15:00,1546352100,D,B,2.1196490087465554,A,14.92220070729032,0.4708137795559389
2019-01-01 14:20:00,1546352400,C,4,2.229860841301286,A,15.009465038911902,0.47356707651240637
2019-01-01 14:25:00,1546352700,C,B,1.8447693811649235,A,15.096729370533483,0.47632037346887385
2019-01-01 14:30:00,1546353000,A,1,2.6688371417289667,A,15.183993702155064,0.4790736704253413
2019-01-01 14:35:00,1546353300,A,3,3.857362658939613,A,15.271258033776645,0.4818269673818088
2019-01-01 14:40:00,1546353600,D,B,3.829140550901737,A,15.358522365398226,0.4845802643382763
2019-01-01 14:45:00,1546353900,A,5,2.7422128932736314,A,15.445786697019805,0.48733356129474376
2019-01-01 14:50:00,1546354200,D,C,3.887021103494879,A,15.533051028641387,0.49008685825121123
2019-01-01 14:55:00,1546354500,C,A,1.8017465020372008,A,15.620315360262968,0.4928401552076787
2019-01-01 15:00:00,1546354800,A,A,2.7822870858088544,A,15.707579691884549,0.4955934521641462
2019-01-01 15:05:00,1546355100,D,4,2.5351012940930993,A,15.79484402350613,0.49834674912061366
2019-01-01 15:10:00,1546355400,C,C,1.433062171027736,A,15.882108355127711,0.5011000460770811
2019-01-01 15:15:00,1546355700,C,2,1.2846587867986403,A,15.96937268674929,0.5038533430335487
2019-01-01 15:20:00,1546356000,D,A,1.973145754048705,A,16.05663701837087,0.5066066399900161
2019-01-01 15:25:00,1546356300,A,3,2.6878533796397273,A,16.143901349992454,0.5093599369464836
2019-01-01 15:30:00,1546356600,C,C,1.1952287221918108,A,16.231165681614034,0.512113233902951
2019-01-01 15:35:00,1546356900,D,2,2.066353052835077,A,16.318430013235613,0.5148665308594186
2019-01-01 15:40:00,1546357200,A,2,2.6446106888152814,A,16.405694344857196,0.517619827815886
2019-01-01 15:45:00,1546357500,B,A,1.313274583213781,A,16.492958676478775,0.5203731247723535
2019-01-01 15:50:00,1546357800,A,A,2.081113504989867,A,16.580223008100358,0.523126421728821
2019-01-01 15:55:00,1546358100,C,4,3.4468951827449854,A,16.667487339721937,0.5258797186852885
2019-01-01 16:00:00,1546358400,C,A,2.9020577870869975,A,16.75475167134352,0.5286330156417559
2019-01-01 16:05:00,1546358700,D,1,2.4136098311410925,A,16.8420160029651,0.5313863125982234
2019-01-01 16:10:00,1546359000,A,3,1.2419764179592978,A,16.92928033458668,0.5341396095546909
2019-01-01 16:15:00,1546359300,B,2,3.303676892277256,A,17.01654466620826,0.5368929065111584
2019-01-01 16:20:00,1546359600,B,C,1.9790197147494537,A,17.10380899782984,0.5396462034676258
2019-01-01 16:25:00,1546359900,C,A,2.3973276039908935,A,17.191073329451424,0.5423995004240934
2019-01-01 16:30:00,1546360200,C,4,2.69893193177449,A,17.278337661073003,0.5451527973805608
2019-01-01 16:35:00,1546360500,A,3,1.9957851958290724,A,17.365601992694586,0.5479060943370283
2019-01-01 16:40:00,1546360800,D,1,1.3239349885590663,A,17.452866324316165,0.5506593912934957
2019-01-01 16:45:00,1546361100,D,5,3.0059222993316,A,17.540130655937745,0.5534126882499633
2019-01-01 16:50:00,1546361400,B,4,3.1755735958183315,A,17.627394987559327,0.5561659852064307
2019-01-01 16:55:00,1546361700,A,C,2.1147401482971158,A,17.714659319180907,0.5589192821628982
2019-01-01 17:00:00,1546362000,A,A,2.1312995563001595,A,17.80192365080249,0.5616725791193656
2019-01-01 17:05:00,1546362300,B,3,3.90572872458309,A,17.88918798242407,0.5644258760758332
2019-01-01 17:10:00,1546362600,C,B,2.152633138142181,A,17.976452314045652,0.5671791730323006
2019-01-01 17:15:00,1546362900,A,3,3.363818221113153,A,18.06371664566723,0.5699324699887681
2019-01-01 17:20:00,1546363200,B,B,2.1251130054755305,A,18.15098097728881,0.5726857669452355
2019-01-01 17:25:00,1546363500,C,3,2.9490109982330925,A,18.238245308910393,0.5754390639017031
2019-01-01 17:30:00,1546363800,C,4,3.104685472642703,A,18.325509640531973,0.5781923608581705
2019-01-01 17:35:00,1546364100,D,3,3.0275059800973914,A,18.412773972153555,0.580945657814638
2019-01-01 17:40:00,1546364400,B,2,3.837303381642437,A,18.500038303775135,0.5836989547711056
2019-01-01 17:45:00,1546364700,B,B,1.6650240234685012,A,18.587302635396714,0.586452251727573
2019-01-01 17:50:00,1546365000,D,2,3.0958714129469938,A,18.674566967018297,0.5892055486840405
2019-01-01 17:55:00,1546365300,D,C,2.896175056366565,A,18.761831298639876,0.5919588456405079
2019-01-01 18:00:00,1546365600,B,A,2.86237401931552,A,18.84909563026146,0.5947121425969755
2019-01-01 18:05:00,1546365900,D,B,3.5256426657370694,A,18.93635996188304,0.5974654395534429
2019-01-01 18:10:00,1546366200,B,3,1.569766501815077,A,19.02362429350462,0.6002187365099104
2019-01-01 18:15:00,1546366500,B,3,3.3050108422241165,A,19.1108886251262,0.6029720334663778
2019-01-01 18:20:00,1546366800,C,B,1.9478329995516668,A,19.19815295674778,0.6057253304228454
2019-01-01 18:25:00,1546367100,D,1,2.4362938780372314,A,19.285417288369363,0.6084786273793128
2019-01-01 18:30:00,1546367400,C,B,3.4702593736355793,A,19.372681619990942,0.6112319243357803
2019-01-01 18:35:00,1546367700,D,B,1.9709933519436955,A,19.459945951612525,0.6139852212922478
2019-01-01 18:40:00,1546368000,A,2,2.0936412916319003,A,19.547210283234104,0.6167385182487153
2019-01-01 18:45:00,1546368300,D,5,2.773061303574944,A,19.634474614855687,0.6194918152051827
2019-01-01 18:50:00,1546368600,D,1,3.0650752807875143,A,19.721738946477267,0.6222451121616502
2019-01-01 18:55:00,1546368900,C,5,2.343998653683715,A,19.809003278098846,0.6249984091181177
2019-01-01 19:00:00,1546369200,D,5,2.8457407881290697,A,19.89626760972043,0.6277517060745852
2019-01-01 19:05:00,1546369500,A,A,3.0917112884256217,A,19.983531941342008,0.6305050030310526
2019-01-01 19:10:00,1546369800,C,B,3.030013506109258,A,20.07079627296359,0.6332582999875201
2019-01-01 19:15:00,1546370100,A,5,3.9011535719629404,A,20.15806060458517,0.6360115969439876
2019-01-01 19:20:00,1546370400,D,C,1.8979143814377486,A,20.245324936206753,0.6387648939004551
2019-01-01 19:25:00,1546370700,D,B,2.6197863491175366,A,20.332589267828332,0.6415181908569225
2019-01-01 19:30:00,1546371000,C,4,3.326841067824728,A,20.41985359944991,0.64427148781339
2019-01-01 19:35:00,1546371300,C,5,3.230148363911241,A,20.507117931071495,0.6470247847698575
2019-01-01 19:40:00,1546371600,B,5,2.492021704081377,A,20.594382262693074,0.649778081726325
2019-01-01 19:45:00,1546371900,D,B,2.4595571800338902,A,20.681646594314657,0.6525313786827924
2019-01-01 19:50:00,1546372200,A,3,3.1890064736028494,A,20.768910925936236,0.65528467563926
2019-01-01 19:55:00,1546372500,B,3,2.5964319509132108,A,20.85617525755782,0.6580379725957274
2019-01-01 20:00:00,1546372800,C,C,2.8297893767755897,A,20.9434395891794,0.6607912695521949
2019-01-01 20:05:00,1546373100,B,C,2.4765539795152662,A,21.030703920800978,0.6635445665086624
2019-01-01 20:10:00,1546373400,A,3,1.1833773976529876,A,21.11796825242256,0.6662978634651299
2019-01-01 20:15:00,1546373700,A,4,3.860117002131757,A,21.20523258404414,0.6690511604215974
2019-01-01 20:20:00,1546374000,A,A,1.6599804650392596,A,21.292496915665723,0.6718044573780648
2019-01-01 20:25:00,1546374300,C,2,1.6851733545490064,A,21.379761247287302,0.6745577543345324
2019-01-01 20:30:00,1546374600,B,A,3.8794917592568092,A,21.467025578908885,0.6773110512909998
2019-01-01 20:35:00,1546374900,B,A,1.2159587524592272,A,21.554289910530464,0.6800643482474673
2019-01-01 20:40:00,1546375200,C,1,1.9325531239296043,A,21.641554242152043,0.6828176452039347
2019-01-01 20:45:00,1546375500,C,C,2.5734298315654986,A,21.728818573773626,0.6855709421604023
2019-01-01 20:50:00,1546375800,D,5,2.6540349486786843,A,21.816082905395206,0.6883242391168697
2019-01-01 20:55:00,1546376100,D,3,3.7906451121337925,A,21.90334723701679,0.6910775360733372
2019-01-01 21:00:00,1546376400,B,C,1.8509442697791614,A,21.990611568638368,0.6938308330298046
2019-01-01 21:05:00,1546376700,C,3,2.277584223425692,A,22.077875900259947,0.6965841299862722
2019-01-01 21:10:00,1546377000,A,C,3.241244939610724,A,22.16514023188153,0.6993374269427396
2019-01-01 21:15:00,1546377300,C,4,1.7656772001884398,A,22.25240456350311,0.7020907238992071
2019-01-01 21:20:00,1546377600,B,1,1.0886129173791836,A,22.339668895124692,0.7048440208556745
2019-01-01 21:25:00,1546377900,C,2,3.769145714611014,A,22.42693322674627,0.7075973178121421
2019-01-01 21:30:00,1546378200,D,1,1.6445810021457479,A,22.514197558367854,0.7103506147686095
2019-01-01 21:35:00,1546378500,B,C,1.0180447399358754,A,22.601461889989434,0.713103911725077
2019-01-01 21:40:00,1546378800,A,3,2.318470866031454,A,22.688726221611013,0.7158572086815445
2019-01-01 21:45:00,1546379100,B,A,3.066198400788527,A,22.775990553232596,0.718610505638012
2019-01-01 21:50:00,1546379400,A,A,2.6645239667655574,A,22.863254884854175,0.7213638025944794
2019-01-01 21:55:00,1546379700,A,B,3.8109229735154404,A,22.950519216475758,0.7241170995509469
2019-01-01 22:00:00,1546380000,B,4,2.6750704556288394,A,23.037783548097337,0.7268703965074144
2019-01-01 22:05:00,1546380300,A,C,2.491898564411629,A,23.12504787971892,0.7296236934638819
2019-01-01 22:10:00,1546380600,C,A,1.3245137651326213,A,23.2123122113405,0.7323769904203493
2019-01-01 22:15:00,1546380900,A,5,3.043754764386586,A,23.29957654296208,0.7351302873768168
2019-01-01 22:20:00,1546381200,A,3,2.9830760102412546,A,23.386840874583662,0.7378835843332843
2019-01-01 22:25:00,1546381500,C,C,2.468277620644036,A,23.47410520620524,0.7406368812897518
2019-01-01 22:30:00,1546381800,D,2,1.8305785687808216,A,23.561369537826824,0.7433901782462192
2019-01-01 22:35:00,1546382100,C,1,2.5781407717468374,A,23.648633869448403,0.7461434752026868
2019-01-01 22:40:00,1546382400,B,4,2.204003740375984,A,23.735898201069986,0.7488967721591543
2019-01-01 22:45:00,1546382700,A,3,3.3674664319806507,A,23.823162532691565,0.7516500691156217
2019-01-01 22:50:00,1546383000,D,B,2.365073757093777,A,23.910426864313145,0.7544033660720892
2019-01-01 22:55:00,1546383300,A,1,3.0718957739291093,A,23.997691195934728,0.7571566630285567
2019-01-01 23:00:00,1546383600,A,3,3.2975478139385377,A,24.084955527556307,0.7599099599850242
2019-01-01 23:05:00,1546383900,A,3,3.3211422961296924,A,24.17221985917789,0.7626632569414916
2019-01-01 23:10:00,1546384200,B,4,2.9358548652532632,A,24.25948419079947,0.7654165538979592
2019-01-01 23:15:00,1546384500,D,B,3.7311171320479914,A,24.346748522421052,0.7681698508544266
