datetime,product,product_id,const,sales
2019-01-01 05:50:00,D,3.07142328410436,5,2.038468657835272
2019-01-01 05:55:00,A,3.1115400743844717,5,2.0348901586218746
2019-01-01 06:00:00,B,3.184814136088394,5,2.1020215262807818
2019-01-01 06:05:00,D,2.998018611428553,5,2.0921608925682396
2019-01-01 06:10:00,C,3.6543113268768894,5,2.1238732103208515
2019-01-01 06:15:00,A,2.056057294114206,5,2.1742551116273354
2019-01-01 06:20:00,D,1.0958946587356007,5,2.203840049546185
2019-01-01 06:25:00,D,3.9994164735822437,5,2.2309821808069596
2019-01-01 06:30:00,A,3.315103717409528,5,2.235074606599329
2019-01-01 06:35:00,A,2.869687235323103,5,2.290728675265702
2019-01-01 06:40:00,C,2.816840524397527,5,2.317315423768037
2019-01-01 06:45:00,B,3.938908942381306,5,2.3240344561928232
2019-01-01 06:50:00,C,2.6350858037472586,5,2.349022586495014
2019-01-01 06:55:00,A,3.3480571480270793,5,2.3696296922279734
2019-01-01 07:00:00,B,2.720621567513068,5,2.4271736788546634
2019-01-01 07:05:00,D,3.253258473395518,5,2.420565249071031
2019-01-01 07:10:00,A,2.822778354873507,5,2.4748924959270915
2019-01-01 07:15:00,C,1.50470305583903,5,2.5341983144626723
2019-01-01 07:20:00,B,3.6920230235243374,5,2.5254783017827087
2019-01-01 07:25:00,D,3.6918011448665773,5,2.5417076979085738
2019-01-01 07:30:00,C,3.8547931436691125,5,2.5811423379279574
2019-01-01 07:35:00,A,2.136176919802508,5,2.6025497395253665
2019-01-01 07:40:00,A,2.255648467968305,5,2.628951888294244
2019-01-01 07:45:00,C,3.4744793888554337,5,2.645862467385556
2019-01-01 07:50:00,D,1.3921502585898966,5,2.694860457674563
2019-01-01 07:55:00,B,3.273909319956527,5,2.738901001591551
2019-01-01 08:00:00,A,3.4963998287421325,5,2.7028814244445525
2019-01-01 08:05:00,B,2.754725331260127,5,2.7753299218285683
2019-01-01 08:10:00,D,3.024914736982602,5,2.817648152186404
2019-01-01 08:15:00,A,1.520631650664304,5,2.828690478890862
2019-01-01 08:20:00,D,3.627932725146842,5,2.8443326047476836
2019-01-01 08:25:00,C,3.4894977063384314,5,2.857502448561987
2019-01-01 08:30:00,B,2.002882475105453,5,2.9324099675678883
2019-01-01 08:35:00,A,3.5947536782991456,5,2.910143420944255
2019-01-01 08:40:00,B,1.33306689994469,5,2.94833420430185
2019-01-01 08:45:00,A,1.8251393546164754,5,3.015895755476927
2019-01-01 08:50:00,D,3.7601049963597815,5,3.0321560301025228
2019-01-01 08:55:00,A,3.57675211844594,5,3.0277260797818903
2019-01-01 09:00:00,A,3.3933456769973844,5,3.0912829268870468
2019-01-01 09:05:00,B,1.9047072452668656,5,3.0895039382951546
2019-01-01 09:10:00,A,1.0917762457779943,5,3.153324515945257
2019-01-01 09:15:00,A,2.1924884460342136,5,3.1304850513404694
2019-01-01 09:20:00,D,1.6917984887277466,5,3.1712569672223534
2019-01-01 09:25:00,D,3.7012401298372186,5,3.2125506208420145
2019-01-01 09:30:00,D,2.7801979253846723,5,3.2242920884277337
2019-01-01 09:35:00,B,2.072879525293727,5,3.2681306001768418
2019-01-01 09:40:00,D,1.5069209053693,5,3.273072827135398
2019-01-01 09:45:00,C,2.3762501462575027,5,3.317652257045743
2019-01-01 09:50:00,D,2.8892009398685663,5,3.352229611123487
2019-01-01 09:55:00,A,1.1725196361480272,5,3.369038370150623
2019-01-01 10:00:00,B,2.8070138305196766,5,3.36955669186018
2019-01-01 10:05:00,D,3.849974081277646,5,3.401198373460112
2019-01-01 10:10:00,B,2.772004415966762,5,3.450854841789381
2019-01-01 10:15:00,B,3.7435583502353906,5,3.4557258868957375
2019-01-01 10:20:00,B,3.779870119827193,5,3.5066443745931837
2019-01-01 10:25:00,C,2.5905097425010197,5,3.5166681186609847
2019-01-01 10:30:00,D,1.9752337217754126,5,3.554860175556132
2019-01-01 10:35:00,A,2.401475032206569,5,3.5729828592881137
2019-01-01 10:40:00,D,3.274590007324436,5,3.6009025052947017
2019-01-01 10:45:00,D,2.727696016162993,5,3.636338646972591
2019-01-01 10:50:00,C,1.180001323335805,5,3.644365438829736
2019-01-01 10:55:00,D,1.6503779698190773,5,3.6650594128006535
2019-01-01 11:00:00,B,2.7614274386464306,5,3.743388202595006
2019-01-01 11:05:00,B,2.5987884254713114,5,3.748472408068954
2019-01-01 11:10:00,B,1.3441946251944352,5,3.7693968424165174
2019-01-01 11:15:00,D,2.766241362522237,5,3.8078593687342397
2019-01-01 11:20:00,D,2.838622006373428,5,3.7951436336895847
2019-01-01 11:25:00,D,1.4638633881953491,5,3.829550497697538
2019-01-01 11:30:00,B,1.3902463267866247,5,3.85252371084585
2019-01-01 11:35:00,B,1.7911459357709119,5,3.923410724587124
2019-01-01 11:40:00,B,2.9586811426239974,5,3.8823163885906933
2019-01-01 11:45:00,C,1.0899301747869936,5,3.9572432713182244
2019-01-01 11:50:00,D,1.6086012857149616,5,3.998066258657355
2019-01-01 11:55:00,A,1.3240640188738777,5,4.0299976106722015
2019-01-01 12:00:00,B,2.202483307177539,5,4.029659317255278
2019-01-01 12:05:00,C,2.9377202887467946,5,4.062296453407407
2019-01-01 12:10:00,D,3.7706672014329876,5,4.059135976159831
2019-01-01 12:15:00,A,1.1289226387407267,5,4.08674034773707
2019-01-01 12:20:00,A,2.058781659904914,5,4.146707245365051
2019-01-01 12:25:00,B,3.2966350291059725,5,4.1723981890294946
2019-01-01 12:30:00,A,2.0757810393603506,5,4.1683687542876156
2019-01-01 12:35:00,D,1.6486025275248695,5,4.191994775772637
2019-01-01 12:40:00,C,1.7611998644266935,5,4.218380554128797
2019-01-01 12:45:00,A,2.1539078801690685,5,4.275996592038205
2019-01-01 12:50:00,A,2.246142905571137,5,4.291927322532971
2019-01-01 12:55:00,C,1.3119644974011058,5,4.310441287364738
2019-01-01 13:00:00,B,1.0232495404274151,5,4.347908073349914
2019-01-01 13:05:00,A,3.654839361390237,5,4.347664818043616
2019-01-01 13:10:00,D,2.4182725814271406,5,4.396098750917541
2019-01-01 13:15:00,B,2.0303622536825094,5,4.45119576110615
2019-01-01 13:20:00,D,1.6403561146665409,5,4.4527779986166065
2019-01-01 13:25:00,A,2.209616510638945,5,4.477219397249041
2019-01-01 13:30:00,D,3.406485292347337,5,4.491160250648965
2019-01-01 13:35:00,C,2.5392180177445702,5,4.487272306860991
2019-01-01 13:40:00,B,1.8035086837032652,5,4.545048698551669
2019-01-01 13:45:00,B,3.370743011025517,5,4.545633554352378
2019-01-01 13:50:00,A,3.32495914117452,5,4.584701427934036
2019-01-01 13:55:00,C,1.5206102743248129,5,4.597062694523696
2019-01-01 14:00:00,A,1.9739667053805958,5,4.638914370324392
2019-01-01 14:05:00,A,1.03804998934526,5,4.6613267867294494
2019-01-01 14:10:00,C,1.6951951107609584,5,4.693904802736962
2019-01-01 14:15:00,D,2.7801831746107486,5,4.766090711792011
2019-01-01 14:20:00,D,2.7805334787967233,5,4.758441013270599
2019-01-01 14:25:00,C,2.635549959681627,5,4.76646496401394
2019-01-01 14:30:00,B,1.225147001563312,5,4.791662751777701
2019-01-01 14:35:00,B,3.785630690359605,5,4.825352244078736
2019-01-01 14:40:00,A,3.3461359895830194,5,4.8396198656266645
2019-01-01 14:45:00,A,3.094114001851887,5,4.854317907361625
2019-01-01 14:50:00,A,3.42732522965403,5,4.869769522427581
2019-01-01 14:55:00,D,3.654319771945698,5,4.898006952570449
2019-01-01 15:00:00,C,3.9448113925120394,5,4.935017131227207
2019-01-01 15:05:00,D,3.551583259477704,5,4.9468092991341095
2019-01-01 15:10:00,B,2.31687333778133,5,4.965254413109214
2019-01-01 15:15:00,C,3.002601466746322,5,4.991213355403995
2019-01-01 15:20:00,A,3.3045919220147093,5,5.04760172593322
2019-01-01 15:25:00,C,1.3626732490713875,5,5.034249978296288
2019-01-01 15:30:00,D,2.658008962972236,5,5.087298105736324
2019-01-01 15:35:00,B,3.842610510292351,5,5.103771373543097
2019-01-01 15:40:00,D,1.1225928142149693,5,5.085670538831775
2019-01-01 15:45:00,B,1.9714873452601593,5,5.144852698666335
2019-01-01 15:50:00,C,1.6272405578449924,5,5.177936412522166
2019-01-01 15:55:00,A,3.217558853116745,5,5.183083612963342
2019-01-01 16:00:00,D,2.4478580738702114,5,5.213680876614206
2019-01-01 16:05:00,D,2.861453300533662,5,5.244487136956001
2019-01-01 16:10:00,C,1.6436138496075596,5,5.271403821063736
2019-01-01 16:15:00,B,1.30000471997228,5,5.2707372038863465
2019-01-01 16:20:00,C,2.2188825870108873,5,5.292759752235766
2019-01-01 16:25:00,C,3.8162575965314955,5,5.345632762713601
2019-01-01 16:30:00,B,3.5662447717985617,5,5.346203374226743
2019-01-01 16:35:00,D,3.1254909350530715,5,5.36067424903246
2019-01-01 16:40:00,A,3.055092615065772,5,5.370297156240191
2019-01-01 16:45:00,C,3.0968128293232144,5,5.422150609939666
2019-01-01 16:50:00,B,2.165261306223722,5,5.44848690604302
2019-01-01 16:55:00,B,3.0741397970692903,5,5.48127695062367
2019-01-01 17:00:00,B,3.8920483057979056,5,5.478210585840663
2019-01-01 17:05:00,B,2.0480778439550744,5,5.513286918901682
2019-01-01 17:10:00,A,2.9764567578122128,5,5.531009317265766
2019-01-01 17:15:00,B,3.1361808086533323,5,5.560081294790482
2019-01-01 17:20:00,A,1.295145310458957,5,5.571595582471079
2019-01-01 17:25:00,D,3.0800492062647216,5,5.582894692636953
2019-01-01 17:30:00,C,1.6790815245036734,5,5.611568351877417
2019-01-01 17:35:00,C,3.4590436346730606,5,5.659363434456987
2019-01-01 17:40:00,C,1.1131705619050711,5,5.703668811861208
2019-01-01 17:45:00,C,3.8692442715917057,5,5.710662746260384
2019-01-01 17:50:00,A,2.3012079049458802,5,5.740135874960368
2019-01-01 17:55:00,A,1.9793688997989642,5,5.714026992728267
2019-01-01 18:00:00,C,2.8510013122624724,5,5.753665290733477
2019-01-01 18:05:00,C,3.5130820937579634,5,5.794088640119406
2019-01-01 18:10:00,C,1.8248371830644183,5,5.8111947406083
2019-01-01 18:15:00,D,2.534989399293904,5,5.824907494647362
2019-01-01 18:20:00,B,2.3003913860808796,5,5.8302864099452645
2019-01-01 18:25:00,D,2.441252940146705,5,5.840181851365663
2019-01-01 18:30:00,D,2.6567994583425643,5,5.888680041439033
2019-01-01 18:35:00,D,2.861868021872551,5,5.936338274938268
2019-01-01 18:40:00,D,2.1700428081613934,5,5.916572175400005
2019-01-01 18:45:00,B,1.1448389732672486,5,5.979165564924511
2019-01-01 18:50:00,B,3.6063159912794602,5,5.988806269575129
2019-01-01 18:55:00,C,1.4842171718806316,5,5.979249691840415
2019-01-01 19:00:00,A,1.3489642404251816,5,6.046630742435643
2019-01-01 19:05:00,C,3.124866488078012,5,6.037464723413151
2019-01-01 19:10:00,C,3.632482077727207,5,6.045161278251049
2019-01-01 19:15:00,D,2.569451043076392,5,6.058823664172741
2019-01-01 19:20:00,C,1.4708970568645847,5,6.087355851055746
2019-01-01 19:25:00,D,2.7035144347411313,5,6.119633701677854
2019-01-01 19:30:00,B,2.6304271101809613,5,6.163388491271987
2019-01-01 19:35:00,B,3.6711339285533997,5,6.159512608925303
2019-01-01 19:40:00,D,2.7789653920707003,5,6.186567948555643
2019-01-01 19:45:00,A,3.7053072254203254,5,6.160448509335706
2019-01-01 19:50:00,B,3.3052188585917532,5,6.214740717352957
2019-01-01 19:55:00,C,3.802869428717975,5,6.2347504434235645
2019-01-01 20:00:00,D,1.2842044095026348,5,6.24928314181679
2019-01-01 20:05:00,D,3.660408476742954,5,6.307501609652331
2019-01-01 20:10:00,A,3.8892107513923535,5,6.29080332115681
2019-01-01 20:15:00,D,2.52380385596034,5,6.327371302544703
2019-01-01 20:20:00,C,2.947807597614946,5,6.345996206605662
2019-01-01 20:25:00,D,1.2847065800779975,5,6.36910442940287
2019-01-01 20:30:00,B,2.146884240686693,5,6.358475618041958
2019-01-01 20:35:00,D,3.2585669747357655,5,6.403238626277741
2019-01-01 20:40:00,A,2.17403544994008,5,6.415107445107932
2019-01-01 20:45:00,D,3.301470699747866,5,6.445770084491431
2019-01-01 20:50:00,D,3.782557679371699,5,6.461607984909123
2019-01-01 20:55:00,D,1.4411522320334385,5,6.493839772614996
2019-01-01 21:00:00,C,2.068405221593317,5,6.501672326339794
2019-01-01 21:05:00,C,1.3902184183873731,5,6.539618539983718
2019-01-01 21:10:00,C,1.5661535514028944,5,6.545038678235972
2019-01-01 21:15:00,B,2.0942459772803743,5,6.562436316966521
2019-01-01 21:20:00,B,1.8800470985041045,5,6.568322043564631
2019-01-01 21:25:00,D,3.719484002103129,5,6.597840323517121
2019-01-01 21:30:00,D,3.1628072544740795,5,6.60799892736411
2019-01-01 21:35:00,C,3.335320728377051,5,6.668407096331427
2019-01-01 21:40:00,C,1.0211307659217703,5,6.6683813802532175
2019-01-01 21:45:00,A,3.5328111963807016,5,6.659881599332057
2019-01-01 21:50:00,A,1.1547352089797212,5,6.699203409250771
2019-01-01 21:55:00,B,1.8305277455318505,5,6.721666058323296
2019-01-01 22:00:00,A,2.388570137891299,5,6.748684103582946
2019-01-01 22:05:00,C,3.9410814309565945,5,6.760338281512927
2019-01-01 22:10:00,A,2.7239774751111274,5,6.8236115693515815
2019-01-01 22:15:00,A,1.855719314109726,5,6.798102159719011
2019-01-01 22:20:00,B,3.070364855803628,5,6.799607311958312
2019-01-01 22:25:00,D,2.525523739921101,5,6.853244877569366
2019-01-01 22:30:00,A,1.2800651551614757,5,6.851077321737029
2019-01-01 22:35:00,A,1.2532106952461497,5,6.845286491575638
2019-01-01 22:40:00,D,2.7398740058055266,5,6.8727523542085525
2019-01-01 22:45:00,A,1.7599428438775777,5,6.878798448954504
2019-01-01 22:50:00,A,1.88311056717698,5,6.92217151542041
2019-01-01 22:55:00,A,3.7211278349475223,5,6.91876019385773
2019-01-01 23:00:00,C,1.290766696449548,5,6.944384688717595
2019-01-01 23:05:00,C,2.105878998207193,5,6.9506054281531044
2019-01-01 23:10:00,C,3.2327865681652552,5,6.996701113216897
2019-01-01 23:15:00,C,3.153451111410855,5,7.002118897429835
2019-01-01 23:20:00,D,3.4940916501306867,5,7.050823119136981
2019-01-01 23:25:00,B,2.0874809208822076,5,7.061633673656598
2019-01-01 23:30:00,A,2.2699443532088996,5,7.046880793993689
2019-01-01 23:35:00,A,2.1497278952158925,5,7.064623179408808
2019-01-01 23:40:00,C,1.6448109431354094,5,7.107255293073206
2019-01-01 23:45:00,C,2.4677328109176018,5,7.111203142890975
2019-01-01 23:50:00,B,1.760690387025491,5,7.135566808732537
2019-01-01 23:55:00,B,1.7839317176142808,5,7.151580755270696
2019-01-02 00:00:00,D,2.8147333529794993,5,7.144563757813951
2019-01-02 00:05:00,A,1.3924146721944541,5,7.1779491770926045
2019-01-02 00:10:00,A,3.0639145688510356,5,7.209016505742293
2019-01-02 00:15:00,B,2.4057388613373574,5,7.18673620737912
2019-01-02 00:20:00,D,1.4001619431982721,5,7.215991321072987
2019-01-02 00:25:00,B,3.608067455796858,5,7.262302537631752
2019-01-02 00:30:00,D,2.3197097328211296,5,7.2559131784736675
2019-01-02 00:35:00,D,3.7999515317792616,5,7.240775327365559
2019-01-02 00:40:00,D,2.312123779569429,5,7.291981592937176
2019-01-02 00:45:00,B,2.7320449942552587,5,7.314712571583114
2019-01-02 00:50:00,A,1.4580982578923753,5,7.313573662815754
2019-01-02 00:55:00,C,1.4455895090232396,5,7.336333371683859
2019-01-02 01:00:00,A,1.0660126755971033,5,7.369594290596247
2019-01-02 01:05:00,C,2.268814630757702,5,7.362266309542474
2019-01-02 01:10:00,C,2.136994429036734,5,7.381674465948219
2019-01-02 01:15:00,C,3.7396086496840835,5,7.4127037378230005
2019-01-02 01:20:00,C,3.059694890449316,5,7.408974229102333
2019-01-02 01:25:00,A,1.1765018489657488,5,7.428166666060062
2019-01-02 01:30:00,B,1.9847198266887303,5,7.4020016183900745
2019-01-02 01:35:00,A,2.4502075486977173,5,7.465328773257442
2019-01-02 01:40:00,C,2.4420939931253316,5,7.44811507210057
2019-01-02 01:45:00,C,3.3093216733560196,5,7.497654993314127
2019-01-02 01:50:00,D,3.5049926042522026,5,7.492535179931087
2019-01-02 01:55:00,C,3.527479364899757,5,7.551855612997083
2019-01-02 02:00:00,B,3.3453899413956294,5,7.53324847936888
2019-01-02 02:05:00,D,3.197013677605054,5,7.539372783141512
2019-01-02 02:10:00,A,1.3856026847957361,5,7.5415375626621985
2019-01-02 02:15:00,D,3.9042990705097296,5,7.617857306514361
2019-01-02 02:20:00,B,1.7326663105597309,5,7.579814861369455
2019-01-02 02:25:00,C,2.356343002380405,5,7.613947019207945
2019-01-02 02:30:00,B,3.59265176747315,5,7.651295201922075
2019-01-02 02:35:00,C,3.1191175127031716,5,7.605760083659532
2019-01-02 02:40:00,B,1.9777924688658808,5,7.648790245801815
2019-01-02 02:45:00,A,2.4301762469734456,5,7.662407952469551
2019-01-02 02:50:00,D,2.680704003738626,5,7.656662191842207
2019-01-02 02:55:00,D,3.6299182800285656,5,7.685314526882955
2019-01-02 03:00:00,C,2.980508690098957,5,7.693154959485454
2019-01-02 03:05:00,A,3.53757066646069,5,7.722698358213686
2019-01-02 03:10:00,A,3.967998681808311,5,7.718959546451858
2019-01-02 03:15:00,C,1.3575713623956212,5,7.769801534154002
2019-01-02 03:20:00,C,2.6628137143016444,5,7.764017438509541
2019-01-02 03:25:00,C,3.3323958968379572,5,7.77295150987581
2019-01-02 03:30:00,A,1.9549138186519135,5,7.786421566175355
2019-01-02 03:35:00,C,2.062858496588334,5,7.81331566526073
2019-01-02 03:40:00,A,2.854016154354327,5,7.82369149243778
2019-01-02 03:45:00,B,1.3827821957679922,5,7.848160704990657
2019-01-02 03:50:00,C,2.2861057172974744,5,7.831038361665624
2019-01-02 03:55:00,A,3.467986306080702,5,7.8643077402336266
2019-01-02 04:00:00,B,3.921001478877109,5,7.841908086888645
2019-01-02 04:05:00,B,2.392606161769604,5,7.859313258106772
2019-01-02 04:10:00,B,2.048371284650914,5,7.878891482773421
2019-01-02 04:15:00,C,2.967534558284624,5,7.9074859937472075
2019-01-02 04:20:00,A,2.4545083571465263,5,7.9211624801885465
2019-01-02 04:25:00,A,2.2238343503521127,5,7.9465338383959185
2019-01-02 04:30:00,A,2.4313622280643705,5,7.967885234427222
2019-01-02 04:35:00,C,2.0970467808210285,5,7.9193323690738255
2019-01-02 04:40:00,D,1.5275879178544352,5,7.987939290988051
2019-01-02 04:45:00,C,3.174412584784233,5,7.9710588785449685
2019-01-02 04:50:00,B,2.003933478156065,5,7.993724097234306
2019-01-02 04:55:00,D,1.250858621898288,5,7.95997949459828
2019-01-02 05:00:00,D,2.111012429185298,5,8.01575232456195
2019-01-02 05:05:00,C,2.191239563292117,5,8.0149031698651
2019-01-02 05:10:00,C,2.471868506527113,5,8.023707917239564
2019-01-02 05:15:00,B,3.0351811435548086,5,8.063879258940569
2019-01-02 05:20:00,A,2.0238492843141724,5,8.059543565913987
2019-01-02 05:25:00,C,1.8766960539093165,5,8.06835562420786
2019-01-02 05:30:00,B,1.7129531818868675,5,8.095941644357596
2019-01-02 05:35:00,D,3.5594156123216454,5,8.080983627850028
2019-01-02 05:40:00,D,3.2529150621340435,5,8.094981991177933
2019-01-02 05:45:00,A,1.5115576739388406,5,8.107672407906756
2019-01-02 05:50:00,C,2.9998166693259116,5,8.15412366465041
2019-01-02 05:55:00,B,2.7956116756918368,5,8.140104308444714
2019-01-02 06:00:00,A,3.288273223502449,5,8.148094168788571
2019-01-02 06:05:00,C,3.4158269024798615,5,8.138818814037318
2019-01-02 06:10:00,A,2.2646043519643824,5,8.209791704462484
2019-01-02 06:15:00,D,3.20518433706214,5,8.189837503125325
2019-01-02 06:20:00,C,3.1066106299996075,5,8.20020461811819
2019-01-02 06:25:00,B,3.059845083119489,5,8.252594706745313
2019-01-02 06:30:00,D,2.661113967113097,5,8.223665308624133
2019-01-02 06:35:00,C,2.8938049482803185,5,8.236102111860513
2019-01-02 06:40:00,D,3.5833794016091813,5,8.254558719988335
2019-01-02 06:45:00,D,1.0883523398107011,5,8.257088704856205
2019-01-02 06:50:00,C,2.2288710156182323,5,8.286517673675156
2019-01-02 06:55:00,C,2.996536013329358,5,8.278160912601665
2019-01-02 07:00:00,D,2.4830857835973843,5,8.278377627911691
2019-01-02 07:05:00,B,3.8044097567413964,5,8.300917053640267
2019-01-02 07:10:00,C,1.398346681838363,5,8.326295099329869
2019-01-02 07:15:00,A,2.493699500486286,5,8.315218622651114
2019-01-02 07:20:00,D,3.068002814959571,5,8.338882136195767
2019-01-02 07:25:00,D,3.816103820301091,5,8.316410711387846
2019-01-02 07:30:00,B,1.1653319056041318,5,8.341501189275796
2019-01-02 07:35:00,D,3.409463443641375,5,8.339350660802632
2019-01-02 07:40:00,C,2.228102514515572,5,8.378807309301651
2019-01-02 07:45:00,D,3.414738237183735,5,8.340248912171011
2019-01-02 07:50:00,D,3.123102587342891,5,8.387199758352102
2019-01-02 07:55:00,A,2.7248146881031805,5,8.393402232719023
2019-01-02 08:00:00,C,1.428344607209639,5,8.370072980267489
2019-01-02 08:05:00,C,1.9562676223993156,5,8.410292189276129
2019-01-02 08:10:00,C,3.907732062043353,5,8.396141364050681
2019-01-02 08:15:00,A,2.309294388783584,5,8.4176092409528
2019-01-02 08:20:00,C,2.008062745635891,5,8.422227742036476
2019-01-02 08:25:00,B,1.4673981303575196,5,8.445124972346257
2019-01-02 08:30:00,A,3.425229074724956,5,8.493698847887996
2019-01-02 08:35:00,C,2.428831532823234,5,8.432277396628624
2019-01-02 08:40:00,D,1.6289368499069368,5,8.483293604528061
2019-01-02 08:45:00,A,3.7607057573932554,5,8.504461329216136
2019-01-02 08:50:00,A,2.3655068217296087,5,8.475825437936813
2019-01-02 08:55:00,A,2.9726847775043934,5,8.502873575993254
2019-01-02 09:00:00,C,3.806794835567557,5,8.46586142634001
2019-01-02 09:05:00,C,1.8745066325855806,5,8.532749533299663
2019-01-02 09:10:00,D,1.307411002352661,5,8.522936644429159
2019-01-02 09:15:00,A,1.1766667287715615,5,8.51601193685622
2019-01-02 09:20:00,A,3.5261954137524647,5,8.517389914620168
2019-01-02 09:25:00,B,1.8059612375313785,5,8.55625648275642
2019-01-02 09:30:00,D,1.532441087917379,5,8.544246804308973
2019-01-02 09:35:00,B,2.163849344054679,5,8.544650964407566
2019-01-02 09:40:00,C,2.3149576651728436,5,8.571180286878775
2019-01-02 09:45:00,D,1.1230333135570407,5,8.540080294587364
2019-01-02 09:50:00,D,2.3648374217569454,5,8.566695929972571
2019-01-02 09:55:00,C,2.299116101444797,5,8.57214525910402
2019-01-02 10:00:00,D,3.3331530599990575,5,8.569245371965437
2019-01-02 10:05:00,B,1.0738802039833448,5,8.584899236972822
2019-01-02 10:10:00,A,1.7273563499815912,5,8.641951791158196
2019-01-02 10:15:00,D,3.5812813495158187,5,8.5886976940922
