datetime,epoch,product,product_id,const,sales
2019-01-01 05:05:00,1546319100,B,2.9452482581741823,5,-20.338284619442774
2019-01-01 05:10:00,1546319400,C,1.753181995960774,5,-20.181487333204398
2019-01-01 05:15:00,1546319700,D,3.009570256860835,5,-20.024767296451323
2019-01-01 05:20:00,1546320000,C,3.1480092875440198,5,-19.86812572422791
2019-01-01 05:25:00,1546320300,C,2.2414508499862933,5,-19.71156383010223
2019-01-01 05:30:00,1546320600,D,2.4144488333681835,5,-19.555082826143288
2019-01-01 05:35:00,1546320900,B,2.376115985114185,5,-19.39868392289821
2019-01-01 05:40:00,1546321200,B,2.634009144986274,5,-19.242368329369484
2019-01-01 05:45:00,1546321500,C,3.214258171734487,5,-19.08613725299218
2019-01-01 05:50:00,1546321800,D,2.8886995380461844,5,-18.929991899611316
2019-01-01 05:55:00,1546322100,B,3.4283008655008063,5,-18.773933473459092
2019-01-01 06:00:00,1546322400,A,3.2190568838660774,5,-18.61796317713233
2019-01-01 06:05:00,1546322700,D,3.0512016172782808,5,-18.462082211569783
2019-01-01 06:10:00,1546323000,B,3.760013813985664,5,-18.306291776029603
2019-01-01 06:15:00,1546323300,C,3.6948998126043993,5,-18.150593068066744
2019-01-01 06:20:00,1546323600,C,1.6717106141429028,5,-17.994987283510486
2019-01-01 06:25:00,1546323900,A,1.7652749750830878,5,-17.83947561644191
2019-01-01 06:30:00,1546324200,D,1.5280827881457544,5,-17.68405925917147
2019-01-01 06:35:00,1546324500,D,2.4698218493724236,5,-17.528739402216537
2019-01-01 06:40:00,1546324800,A,2.82619530870205,5,-17.37351723427906
2019-01-01 06:45:00,1546325100,B,2.496048257908941,5,-17.218393942223187
2019-01-01 06:50:00,1546325400,C,2.2388559319108254,5,-17.063370711052944
2019-01-01 06:55:00,1546325700,D,1.1800871478751631,5,-16.908448723889947
2019-01-01 07:00:00,1546326000,C,1.6704049946400956,5,-16.753629161951185
2019-01-01 07:05:00,1546326300,A,1.6190054778601985,5,-16.598913204526795
2019-01-01 07:10:00,1546326600,D,1.7192309488561697,5,-16.44430202895787
2019-01-01 07:15:00,1546326900,A,1.3563207749958404,5,-16.289796810614355
2019-01-01 07:20:00,1546327200,C,3.867564934174436,5,-16.135398722872935
2019-01-01 07:25:00,1546327500,C,2.5292449445588403,5,-15.981108937094964
2019-01-01 07:30:00,1546327800,A,2.1015986708682,5,-15.826928622604463
2019-01-01 07:35:00,1546328100,D,1.5624028474350191,5,-15.672858946666112
2019-01-01 07:40:00,1546328400,B,3.872867074832767,5,-15.518901074463333
2019-01-01 07:45:00,1546328700,C,2.6894291044824996,5,-15.36505616907637
2019-01-01 07:50:00,1546329000,B,1.499973917538944,5,-15.211325391460417
2019-01-01 07:55:00,1546329300,C,1.3340317955973888,5,-15.057709900423818
2019-01-01 08:00:00,1546329600,A,3.192692367401653,5,-14.904210852606251
2019-01-01 08:05:00,1546329900,D,3.1014633283262905,5,-14.750829402457024
2019-01-01 08:10:00,1546330200,C,1.2473917305526492,5,-14.597566702213339
2019-01-01 08:15:00,1546330500,D,2.3291480973165433,5,-14.44442390187867
2019-01-01 08:20:00,1546330800,D,3.6622368441026536,5,-14.291402149201097
2019-01-01 08:25:00,1546331100,B,3.7662841996428353,5,-14.138502589651791
2019-01-01 08:30:00,1546331400,B,3.7692274217808546,5,-13.985726366403444
2019-01-01 08:35:00,1546331700,D,2.0304023779509377,5,-13.833074620308809
2019-01-01 08:40:00,1546332000,C,3.055242829494574,5,-13.680548489879214
2019-01-01 08:45:00,1546332300,D,3.315720730351319,5,-13.528149111263245
2019-01-01 08:50:00,1546332600,B,2.404328275233654,5,-13.375877618225303
2019-01-01 08:55:00,1546332900,A,2.5254129161707732,5,-13.223735142124367
2019-01-01 09:00:00,1546333200,C,3.0694243199431863,5,-13.071722811892698
2019-01-01 09:05:00,1546333500,B,3.8361999688080832,5,-12.919841754014628
2019-01-01 09:10:00,1546333800,B,2.5951548434896456,5,-12.768093092505406
2019-01-01 09:15:00,1546334100,C,1.717769437217668,5,-12.616477948890067
2019-01-01 09:20:00,1546334400,C,2.369107814037916,5,-12.464997442182352
2019-01-01 09:25:00,1546334700,C,3.5283247148982797,5,-12.3136526888637
2019-01-01 09:30:00,1546335000,B,1.7400254650143805,5,-12.162444802862254
2019-01-01 09:35:00,1546335300,D,3.189018993370965,5,-12.011374895531931
2019-01-01 09:40:00,1546335600,C,2.0873394154252134,5,-11.860444075631566
2019-01-01 09:45:00,1546335900,A,1.8415736363276145,5,-11.709653449304055
2019-01-01 09:50:00,1546336200,C,2.128104242535522,5,-11.559004120055583
2019-01-01 09:55:00,1546336500,D,1.6539676735974749,5,-11.40849718873489
2019-01-01 10:00:00,1546336800,C,1.4104273207017002,5,-11.258133753512606
2019-01-01 10:05:00,1546337100,C,2.3702065153903713,5,-11.107914909860598
2019-01-01 10:10:00,1546337400,C,1.4739374076304066,5,-10.957841750531422
2019-01-01 10:15:00,1546337700,A,3.748218591675334,5,-10.807915365537754
2019-01-01 10:20:00,1546338000,D,2.520897377287448,5,-10.658136842131974
2019-01-01 10:25:00,1546338300,A,2.326478064718766,5,-10.508507264785683
2019-01-01 10:30:00,1546338600,D,3.1288823373561216,5,-10.359027715169375
2019-01-01 10:35:00,1546338900,B,3.0283246449915957,5,-10.209699272132122
2019-01-01 10:40:00,1546339200,D,3.5961285876273905,5,-10.060523011681294
2019-01-01 10:45:00,1546339500,D,2.0777868021494306,5,-9.911500006962347
2019-01-01 10:50:00,1546339800,C,1.1548743663563505,5,-9.762631328238708
2019-01-01 10:55:00,1546340100,A,1.6998648638760092,5,-9.61391804287163
2019-01-01 11:00:00,1546340400,B,1.0463338454080078,5,-9.465361215300188
2019-01-01 11:05:00,1546340700,A,2.5750648986256897,5,-9.316961907021254
2019-01-01 11:10:00,1546341000,B,2.173884367060717,5,-9.168721176569605
2019-01-01 11:15:00,1546341300,B,1.5624055146195943,5,-9.020640079498028
2019-01-01 11:20:00,1546341600,A,3.866677254311816,5,-8.8727196683575
2019-01-01 11:25:00,1546341900,B,1.5559278680196813,5,-8.724960992677431
2019-01-01 11:30:00,1546342200,D,2.2005530737430417,5,-8.577365098945954
2019-01-01 11:35:00,1546342500,D,1.7007516335190505,5,-8.429933030590309
2019-01-01 11:40:00,1546342800,D,3.327274656322351,5,-8.282665827957207
2019-01-01 11:45:00,1546343100,D,2.534625193814553,5,-8.135564528293346
2019-01-01 11:50:00,1546343400,B,1.402593252518271,5,-7.988630165725914
2019-01-01 11:55:00,1546343700,C,2.396292566639681,5,-7.84186377124319
2019-01-01 12:00:00,1546344000,A,1.8090295449948575,5,-7.6952663726751975
2019-01-01 12:05:00,1546344300,A,2.666256071387907,5,-7.548838994674396
2019-01-01 12:10:00,1546344600,B,3.094069963417475,5,-7.402582658696474
2019-01-01 12:15:00,1546344900,D,3.0582515112193813,5,-7.256498382981164
2019-01-01 12:20:00,1546345200,B,2.6040129239583703,5,-7.110587182533143
2019-01-01 12:25:00,1546345500,C,3.761798291628574,5,-6.9648500691029795
2019-01-01 12:30:00,1546345800,D,2.498992538399614,5,-6.819288051168165
2019-01-01 12:35:00,1546346100,A,1.7591073698565562,5,-6.673902133914158
2019-01-01 12:40:00,1546346400,B,3.9863017389292676,5,-6.5286933192155665
2019-01-01 12:45:00,1546346700,A,1.4599929683312904,5,-6.3836626056173245
2019-01-01 12:50:00,1546347000,D,2.4419295643593237,5,-6.238810988315963
2019-01-01 12:55:00,1546347300,C,1.1038022264319947,5,-6.094139459140955
2019-01-01 13:00:00,1546347600,D,2.6722367916078005,5,-5.949649006536081
2019-01-01 13:05:00,1546347900,B,1.1333974305875327,5,-5.805340615540926
2019-01-01 13:10:00,1546348200,C,3.695625185625096,5,-5.661215267772372
2019-01-01 13:15:00,1546348500,C,2.712288119608016,5,-5.517273941406206
2019-01-01 13:20:00,1546348800,A,3.172618243004268,5,-5.3735176111587695
2019-01-01 13:25:00,1546349100,B,3.6485879477762486,5,-5.229947248268672
2019-01-01 13:30:00,1546349400,D,1.5875074702834777,5,-5.086563820478586
2019-01-01 13:35:00,1546349700,B,3.607834702219978,5,-4.9433682920170945
2019-01-01 13:40:00,1546350000,C,1.1403691347045766,5,-4.800361623580624
2019-01-01 13:45:00,1546350300,C,1.6415295269957846,5,-4.657544772315415
2019-01-01 13:50:00,1546350600,B,3.1164980584386086,5,-4.514918691799586
2019-01-01 13:55:00,1546350900,B,3.4600086951052327,5,-4.372484332025248
2019-01-01 14:00:00,1546351200,B,1.1268065153418911,5,-4.230242639380725
2019-01-01 14:05:00,1546351500,C,1.0129933200068153,5,-4.088194556632768
2019-01-01 14:10:00,1546351800,C,1.5315596875455608,5,-3.9463410229089124
2019-01-01 14:15:00,1546352100,C,2.4129815916759076,5,-3.8046829736798724
2019-01-01 14:20:00,1546352400,A,3.4587772506464387,5,-3.6632213407420124
2019-01-01 14:25:00,1546352700,A,1.2706229387576964,5,-3.521957052199868
2019-01-01 14:30:00,1546353000,D,3.4610269393779425,5,-3.3808910324487726
2019-01-01 14:35:00,1546353300,D,2.739303678614403,5,-3.240024202157521
2019-01-01 14:40:00,1546353600,C,2.4317514648648557,5,-3.099357478251127
2019-01-01 14:45:00,1546353900,C,2.93639714344041,5,-2.958891773893651
2019-01-01 14:50:00,1546354200,B,3.4747625441594985,5,-2.8186279984710634
2019-01-01 14:55:00,1546354500,A,3.973429265702542,5,-2.6785670575742504
2019-01-01 15:00:00,1546354800,D,3.75079301484005,5,-2.538709852982013
2019-01-01 15:05:00,1546355100,A,1.9014025386178393,5,-2.399057282644188
2019-01-01 15:10:00,1546355400,C,3.205468025210818,5,-2.2596102406648484
2019-01-01 15:15:00,1546355700,A,2.4723295368941622,5,-2.1203696172855313
2019-01-01 15:20:00,1546356000,A,2.1235012808980636,5,-1.9813362988685714
2019-01-01 15:25:00,1546356300,D,2.3227529583382385,5,-1.8425111678805255
2019-01-01 15:30:00,1546356600,A,3.8459081659162115,5,-1.7038951028756184
2019-01-01 15:35:00,1546356900,B,1.4437750212356764,5,-1.5654889784793067
2019-01-01 15:40:00,1546357200,B,1.0005437944223765,5,-1.4272936653719217
2019-01-01 15:45:00,1546357500,D,2.6656746548390298,5,-1.2893100302723397
2019-01-01 15:50:00,1546357800,D,1.8159382905651835,5,-1.1515389359217636
2019-01-01 15:55:00,1546358100,B,1.4203876384446041,5,-1.0139812410676043
2019-01-01 16:00:00,1546358400,D,1.5172826151655476,5,-0.8766378004473729
2019-01-01 16:05:00,1546358700,C,2.9683229261409463,5,-0.7395094647727021
2019-01-01 16:10:00,1546359000,B,3.976595818263708,5,-0.6025970807134193
2019-01-01 16:15:00,1546359300,D,2.5347887420235393,5,-0.4659014908817216
2019-01-01 16:20:00,1546359600,D,1.8659496925562222,5,-0.3294235338163851
2019-01-01 16:25:00,1546359900,C,1.582558869333352,5,-0.19316404396709252
2019-01-01 16:30:00,1546360200,A,3.430297646758028,5,-0.05712385167882417
2019-01-01 16:35:00,1546360500,A,3.724257380748623,5,0.07869621682368155
2019-01-01 16:40:00,1546360800,B,1.2580834929560998,5,0.2142953394513718
2019-01-01 16:45:00,1546361100,A,1.5464343659334645,5,0.3496726982662661
2019-01-01 16:50:00,1546361400,B,2.8410243039026684,5,0.48482747949673666
2019-01-01 16:55:00,1546361700,A,3.0389961421494127,5,0.6197588735527404
2019-01-01 17:00:00,1546362000,C,1.4746129370978123,5,0.7544660750409413
2019-01-01 17:05:00,1546362300,B,3.597921626774686,5,0.8889482827797774
2019-01-01 17:10:00,1546362600,D,3.0324452946122133,5,1.0232046998144373
2019-01-01 17:15:00,1546362900,A,2.351247827983228,5,1.157234533431744
2019-01-01 17:20:00,1546363200,A,3.331786454073452,5,1.2910369951749932
2019-01-01 17:25:00,1546363500,A,2.4390598453297248,5,1.4246113008586558
2019-01-01 17:30:00,1546363800,C,1.5051403833832628,5,1.5579566705830654
2019-01-01 17:35:00,1546364100,A,2.366690260200511,5,1.6910723287489606
2019-01-01 17:40:00,1546364400,D,3.1695852981012025,5,1.823957504072002
2019-01-01 17:45:00,1546364700,A,3.2686354896827665,5,1.956611429597153
2019-01-01 17:50:00,1546365000,B,3.7822271300047174,5,2.0890333427130194
2019-01-01 17:55:00,1546365300,B,1.2520933162383905,5,2.221222485166093
2019-01-01 18:00:00,1546365600,D,1.9143984413017319,5,2.3531781030749173
2019-01-01 18:05:00,1546365900,D,3.9706522366352877,5,2.4848994469441337
2019-01-01 18:10:00,1546366200,A,3.872727534678044,5,2.6163857716785106
2019-01-01 18:15:00,1546366500,C,3.396122688262792,5,2.7476363365968393
2019-01-01 18:20:00,1546366800,B,3.928716677903057,5,2.8786504054457485
2019-01-01 18:25:00,1546367100,B,1.4207559649041355,5,3.0094272464134626
2019-01-01 18:30:00,1546367400,C,1.1422262397978982,5,3.1399661321434387
2019-01-01 18:35:00,1546367700,D,1.5448737444753013,5,3.2702663397479537
2019-01-01 18:40:00,1546368000,B,2.5136265941574125,5,3.4003271508215995
2019-01-01 18:45:00,1546368300,D,3.6862387217209616,5,3.5301478514546503
2019-01-01 18:50:00,1546368600,D,1.0764937940998354,5,3.659727732246406
2019-01-01 18:55:00,1546368900,D,2.094142590206409,5,3.789066088318423
2019-01-01 19:00:00,1546369200,D,3.4960604233769494,5,3.9181622193276393
2019-01-01 19:05:00,1546369500,A,2.0198198095854063,5,4.0470154294794485
2019-01-01 19:10:00,1546369800,B,1.1194858595163322,5,4.175625027540665
2019-01-01 19:15:00,1546370100,D,1.1246354805578878,5,4.3039903268523965
2019-01-01 19:20:00,1546370400,B,3.220747797860748,5,4.4321106453428625
2019-01-01 19:25:00,1546370700,D,2.3621696696985786,5,4.559985305540096
2019-01-01 19:30:00,1546371000,A,2.62432626740888,5,4.687613634584557
2019-01-01 19:35:00,1546371300,C,2.1692179798181606,5,4.814994964241676
2019-01-01 19:40:00,1546371600,C,3.0745470752403032,5,4.942128630914298
2019-01-01 19:45:00,1546371900,A,2.4612426235644094,5,5.069013975655035
2019-01-01 19:50:00,1546372200,D,2.671783051247536,5,5.195650344178546
2019-01-01 19:55:00,1546372500,B,3.272761026727103,5,5.322037086873713
2019-01-01 20:00:00,1546372800,D,3.7005277182159038,5,5.448173558815725
2019-01-01 20:05:00,1546373100,D,3.872512076305581,5,5.574059119778092
2019-01-01 20:10:00,1546373400,C,1.6657568694239848,5,5.699693134244566
2019-01-01 20:15:00,1546373700,B,3.2921123974793387,5,5.825074971420931
2019-01-01 20:20:00,1546374000,B,2.984844803881653,5,5.950204005246778
2019-01-01 20:25:00,1546374300,D,1.3447016275100565,5,6.075079614407115
2019-01-01 20:30:00,1546374600,B,2.466071816853693,5,6.199701182343948
2019-01-01 20:35:00,1546374900,B,1.2112564576194749,5,6.32406809726772
2019-01-01 20:40:00,1546375200,B,1.4055713145208317,5,6.4481797521687
2019-01-01 20:45:00,1546375500,B,2.7616442540711885,5,6.572035544828257
2019-01-01 20:50:00,1546375800,A,1.5005974328309368,5,6.695634877830044
2019-01-01 20:55:00,1546376100,B,2.3770953087075632,5,6.818977158571119
2019-01-01 21:00:00,1546376400,A,1.2050624416702966,5,6.942061799272917
2019-01-01 21:05:00,1546376700,C,2.031341157732756,5,7.064888216992195
2019-01-01 21:10:00,1546377000,B,3.0163742998922887,5,7.187455833631846
2019-01-01 21:15:00,1546377300,B,1.3096719152252838,5,7.309764075951625
2019-01-01 21:20:00,1546377600,C,1.8725877065295657,5,7.431812375578786
2019-01-01 21:25:00,1546377900,A,3.1029681582355657,5,7.553600169018644
2019-01-01 21:30:00,1546378200,B,1.531016887531643,5,7.6751268976650024
2019-01-01 21:35:00,1546378500,D,2.688243465246028,5,7.796392007810541
2019-01-01 21:40:00,1546378800,B,2.2823447334678217,5,7.917394950657055
2019-01-01 21:45:00,1546379100,A,3.380557177419666,5,8.03813518232565
2019-01-01 21:50:00,1546379400,D,2.584654281822036,5,8.158612163866813
2019-01-01 21:55:00,1546379700,D,2.1329091877336195,5,8.278825361270396
2019-01-01 22:00:00,1546380000,C,3.2081691650422766,5,8.398774245475511
2019-01-01 22:05:00,1546380300,D,2.4537837893946985,5,8.518458292380327
2019-01-01 22:10:00,1546380600,D,1.612134515782394,5,8.637876982851775
2019-01-01 22:15:00,1546380900,C,1.9631212150938526,5,8.757029802735149
2019-01-01 22:20:00,1546381200,B,1.8034706315751208,5,8.875916242863632
2019-01-01 22:25:00,1546381500,C,2.246181732810757,5,8.994535799067705
2019-01-01 22:30:00,1546381800,D,3.292412281929922,5,9.112887972184476
2019-01-01 22:35:00,1546382100,D,3.6711236773927975,5,9.23097226806691
2019-01-01 22:40:00,1546382400,C,1.7972287498607487,5,9.34878819759295
2019-01-01 22:45:00,1546382700,D,2.4290127172892406,5,9.466335276674572
2019-01-01 22:50:00,1546383000,A,2.4692382563744335,5,9.58361302626672
2019-01-01 22:55:00,1546383300,B,1.9257187512044651,5,9.700620972376143
2019-01-01 23:00:00,1546383600,A,3.376901682123436,5,9.81735864607015
2019-01-01 23:05:00,1546383900,D,2.4489901303829966,5,9.933825583485273
2019-01-01 23:10:00,1546384200,B,2.9451571917409503,5,10.050021325835814
2019-01-01 23:15:00,1546384500,A,2.350697310459731,5,10.165945419422304
2019-01-01 23:20:00,1546384800,D,3.1488881427543816,5,10.281597415639864
2019-01-01 23:25:00,1546385100,D,1.2270521959430343,5,10.39697687098649
2019-01-01 23:30:00,1546385400,D,2.4167772765759397,5,10.5120833470712
2019-01-01 23:35:00,1546385700,A,2.6431990891831822,5,10.626916410622108
2019-01-01 23:40:00,1546386000,A,1.7099910924775843,5,10.741475633494424
2019-01-01 23:45:00,1546386300,C,1.082020933374335,5,10.855760592678294
2019-01-01 23:50:00,1546386600,D,2.0125065931931774,5,10.969770870306608
2019-01-01 23:55:00,1546386900,A,3.0215114979703994,5,11.083506053662669
2019-01-02 00:00:00,1546387200,A,1.6692858700180007,5,11.196965735187767
